productId,userId,profileName,helpfulness,score,time,date,summary,text
B002QZ1RS6,A179ZJV5GJGGAD,momma of 4,0/0,5.0,1283731200,2010-09-06 00:00:00,Best purchase I've made in a long time!,"I'm overweight and was sick and tired of being so FAT. I was watching t.v. late at night and saw the spot on Insanity. I thought, ""why not, this just might be what I am looking for"". I purchased it on the spot having not watched the whole program. I am so glad that I did just that! Insanity has kicked my butt every single day....however it has been the best thing I could have done for myself. It's dang hard and might even make you cry, but if you can push through it it will make you happier then ever. I'm two and a half weeks into the program and have lost weight but more importantly it's changing my shape. My dreams are becoming a reality. Thanks to Shaun T and insanity. I couldn't be happier than I am now with purchasing insanity. It's the best kick your butt workout ever!!!"
B002QZ1RS6,A2O9IZ9G4Q7T1G,T.J.,5/5,5.0,1283990400,2010-09-09 00:00:00,Best Fitness Regimen Since Two A Days!,"This will kick your a$$.  That's a warning given not just by me, but by the makers of the product.<br /><br />I did the cycle, lost 12 lbs, and felt amazing.  After a short hiatus, I will be doing it again.  The exercises are well thought out, and the interval training is intense.  YOU WILL GET RESULTS with this, but you have to be smart, diligent, and try to eat well the entire time.<br /><br />I would recommend this to anyone trying to get in shape or take their cardio training to an entirely new level."
B002QZ1RS6,ALXQQBF512QXW,Adri_Merc,8/40,1.0,1283990400,2010-09-09 00:00:00,Total disappointment,"i bought from this seller thinking i would get my money's worth because of all the good reviews i read. Well I was wrong. first of all, none of the DVDs played in my computer which was a total let down because I've never had this problem before with my computer. second of all, one of the DVDs doesn't even have the right content. It has the right name of the work out written on the outside of the DVD but when you play it it has a different workout, so i have the same work out twice. i contacted the seller a couple of times and he told me that he would send me the DVD with the right content in it. it's been three moths since then and i still haven't received my DVD. I would like to know where the loyalty to their buyers is? i payed so much money for basically a bunch of trash. i do not recommend this seller, and i would definitely not buy from them again. Beware what you order from this seller."
B002QZ1RS6,A3H3J6J99031TV,Stacey,1/1,5.0,1284336000,2010-09-13 00:00:00,Insanity Rocks!!,"I started doing Insanity almost a month ago and let me tell you, I can see a huge difference in muscle tone and endurance. This workout truly pushes you to your max and when you finish you will be sweating and feel accomplished. This program is very intense and not for beginners. If you have not worked out in a long time then this is not the workout to start with. The participants in the video also have to stop and take breaks. The workout is 6 days a week with one day for recovery by stretching.<br /><br />So what you get is Shaun T who is quite motivating pushing you to do the exercises. One thing, if you have bad knees or a bad back this is not the workout that needs to be done. There is a lot of jumping and sudden movements in the videos which will cause heavy impact on joints.<br /><br />Next week I have my recovery week and then go into the hour long Insanity. So far in the last month I have lost 8 pounds and my clothes are becoming looser."
B002QZ1RS6,A1QAC7KVSG848E,Andy Hernandez,2/3,5.0,1284508800,2010-09-15 00:00:00,"Fat blasting, heart pumping, are you ready!","Hi All,<br /><br />I'm an independent Beachbody Coach, INSANITY enthusiast, and 13 days away from my P90X graduation.<br /><br />INSANITY is a great program, not for the light at heart. They repeatedly warn people of the possible stresses and injuries that may be incurred while participating in this fitness program. With that said, it is probably the best weight/fat loss program put to DVD.<br /><br />The moves are varied, but simple enough that you can replicate them. The training consists of jumps, squats, running in place, plank, low-plank, and C-sit positions. I really like the emphasis on the core and the lower back and abdominal strength you will acquire over the 60 days.<br /><br />Don't worry about not being able to finish a certain routine. Even Shaun T has to take breaks! Just try your best and you will see great results. There is no equipment necessary other than a heartrate monitor. The workouts range from 39 minutes to 58 minutes depending on the DVD and phase you are in.<br /><br />I like this meal plan because it is simple, easy to follow, and gives suggestions for in between meal snacks. You will be consuming a lot of calories, but it is assumed that you burn over 600 per session of INSANITY.<br /><br />You want lean 6-pack action with little startup investment, then this program is for you!<br /><br />I have written a nice comparison to P90X on my blog if you are interested in reading more about them.[...]<br /><br />If you need help, encouragement, convincing, or a coach, feel free to contact me via [...]<br /><br />Dig Deeper!<br /><br />Andy"
B002QZ1RS6,A244MKOACYJMOL,"Drive-By Reviewer ""Drive-By""",10/30,2.0,1284508800,2010-09-15 00:00:00,Ugh.,"I am not really overweight, but not in great shape either. The problem I have with these videos is 1) The warmup is 20 minutes long and will wear you out before you can do the actual workout.<br />2) There is no upper body included in the warmups so when you are spent, you've only done legs and cardio.<br />3) Even if I could do the full 40 minutes, I do not look forward to taking that much time from my day to get a workout.<br /><br />There are better programs that can whip you into shape in less time. If you are finishing these workouts, you are already in good shape. As others have mentioned, people in the class on the video are dropping out during the warmup phase.<br /><br />On a positive note, the production value is outstanding. Shaun T is motivational, and not annoying to listen to. The music is not your typical electronic repetitive rhythm, but it's more of an orchestral Rocky-type soundtrack, which is great.<br /><br />However, if you are looking to do a workout that only takes about 20 minutes and will really work your muscles and cardio, I recommend: <a href=""http://www.amazon.com/gp/product/B00127RAJY"">Jillian Michaels - 30 Day Shred</a> The production value is much lower, and I have to turn the volume down so I don't have to listen to her, but I just play my own music on the stereo."
B002QZ1RS6,ALGSY857LFRMQ,Jen,1/2,5.0,1284595200,2010-09-16 00:00:00,Awesome!,"I thought I was in decent shape, but insanity kicked my tail. I've seen a huge improvement so far and I am three weeks in. Shaun T is an excellent fitness instructor and keeps you motivated the entire time. If you are looking to change up your routine and have a challenge, I recommend Insanity. Just remember, do not give up so quick because it gets easier as the days go by and you will start to see results. My husband and I have. The best part is we can do it all at home without the expense of a gym, weights or equipment."
B002QZ1RS6,ABUG35LEQ2ARE,"Dirt Dog ""Slap D""",8/10,5.0,1284681600,2010-09-17 00:00:00,Devastating....at first....,"If you are in ok shape or just starting out, DO NOT get this program.  I was a 5 day a week powerlifter while also mixing in jogging and cycling for cardio.  I thought I was in really good shape.  Then I got Insanity and everything was turned upside down.<br /><br />This program is intense...no other way to state it. I heard that it was intense before I got it, but you can't understand until you experience it.  I will say again...this program is INTENSE.  After about two days into the program I could feel my body reacting.  They say this may be the hardest workout ever put on dvd, and I agree.  I now do P90X on my days off from insanity because it doesn't even feel like a workout anymore.  For the first week even trying to sit down to use the bathroom was painful because my legs were so obliterated.<br /><br />I see all these infomercials about ab rockers, total fitness (sorry Chuck Norris)machines, shake weights (really???  stand there and shake a weight??  no thanks)...and all these claims that you can get miraculous results with minimal time and effort.  Well if you buy into that notion you should not get insanity.  With this program you need about an hour a day and MAXIMUM effort.  Your body (and your significant other...when they look at your body..) will thank you.<br /><br />The only negative I can say about this program is that for some of the exercises you need a fairly high ceiling, especially if you are a taller person.  There are a lot of jumping exercises with your arm extended upwards.  My ceiling isnt high enough for that...but it's an easy adjustment, just don't reach up as high.  This program is worth the price ten fold.<br /><br />If you have knee or shoulder problems this is not for you."
B002QZ1RS6,A7TMPKQOLQOOF,David Devaleria,6/6,5.0,1284768000,2010-09-18 00:00:00,"This workout is ""da bomb""","I am 55 years old and have done Beachbody's P90X about three times and P90X plus about three times.  Like many fans of their DVDs I was psyched to try this one as well.  The first week I tried Insanity I think I threw up twice.  P90X Plyometrics is a day off compared to this workout series.  After my 60 days were up I felt like I could climb Everest.  This is pure, flat out cardio and plyometric floor work with no weights and few breaks.  Make no mistake about it, this is one tough workout.  If you are looking for a good next step after P90X or a cardio program to interleave with your weight training and are in pretty good shape I highly recommend this one.  Although you will be taking plenty of breaks the first few weeks, I noticed that after doing it for several months as part of my weight rotation, I could make it all the way through without a break.  I bought this program for my sister and my girlfriend because they were afraid that weight training would cause them to bulk up and they swear by it.  If you are into lifting you will find you will lose some muscle mass in the 60 day program and may, if you continue with it, want to work it into some kind of weight training.  There is a 13 disk expanded version that includes an upper body weight training DVD that is pretty great as well.  Shaun T is a very good trainer and will yell at you as opposed to Tony Horton who cuts you more slack.  The cast is good as well and there is no hiding the fact that the workouts are kicking their butts.  Get through this workout series and you will have major bragging rights."
B002QZ1RS6,A3S1ADPPNJDGK7,Heather M,8/8,5.0,1284768000,2010-09-18 00:00:00,You CAN do this even if you're not in great shape,"I cannot say enough good things about this wonderful workout!!! After just a few workouts, I already feel stronger in my core and I feel my body changing rapidly.<br /><br />I am recovering from a long bout of illness and started exercising about 3 months ago. I'm 45 pounds overweight and I'm not in amazing shape. I was worried about some of the reviews that said you need to already be in great shape to do this workout. That is absolutely NOT true. Yes you do need some level of fitness. If you are a total couch potato don't start with this one. But if you are doing moderate exercise, you can do it. I've been walking and taking ballroom dance class once a week, so it's not like I've been doing anything high intensity. I do have to take extra breaks. I have to modify and do smaller jumps on many exercises and at times I scare my small children with my grunting and yelling but I get through it.<br /><br />It is really safe. He knows how to structure a workout properly so you warm up really well, not just a hurry up couple minute warm up. Then he does a GOOD long stretch to fully stretch you. When you do the intervals, you move up in intensity each time you go through a series of exercises so it's gradual, but you are panting from the get go.<br /><br />YOU WILL SWEAT! This is the only workout DVD I've tried where I'm dripping sweat in a short period of time. And I've tried lots of them! You have to be able to shower right after because it will look like you got doused with water when you're done.<br /><br />He is so motivating and the way the workout is structured you don't get bored. I start thinking about peeling wallpaper with nearly every workout DVD I have after a little while. These workouts are so challenging and they really require you to focus on form and what you're doing, so you can't zone out.<br /><br />You see the people on the workout taking breaks so you don't feel like a loser when you have to stop and catch your breath.<br /><br />The diet program is great too. It's really similar to the Zone, but with a bit more carbs. I have food allergies and there is a complete food substitution list, so you can do the diet easily even if you can't eat dairy, wheat or whatever. I've been tracking my calories with the Bodybugg but been unsuccessful for the past 6 weeks of a plateau. On the Insanity diet, I'm full and not hungry at all but I'm eating way less calories. I lost a pound after only 3 workouts!"
B002QZ1RS6,AZYNN6QMXNH3C,Shae,6/6,5.0,1284854400,2010-09-19 00:00:00,High Quality Materials and Program,"This work-out product is both effective and incredibly well designed. Not only does the system itself deliver everything it promises (as long as you do YOUR part) it comes with some of the most beautiful and well organized materials I have ever seen.<br /><br />The case looks like an expensive coffee table book , complete with large faux pages covered in beautiful glossy photos of the exercises. These double as very clever section dividers to the disks. A  sturdy pocket in the back of the ""book"" houses your calendar, fitness test card, recipe book and nutritional guide.<br /><br />All this flash isn't required for a great exercise program, but since the program itself is exceptional, it is a nice bonus that the production quality and materials hold up to the same standard."
B002QZ1RS6,A19YTMO6FCW685,Lo,24/25,5.0,1284940800,2010-09-20 00:00:00,Best use of your workout time,"I will keep this short and sweet. Insanity is the BEST cardio, strength, and endurance workout I have tried by far.  This workout is incredibly difficult and is designed to push you to your personal limits.  You will sweat like you never have before and your muscles will burn like they never have before...two things that often do not happen in the same workout.<br /><br />About myself: I am a 25 year old woman in good shape who did not desire to get ""buff."" I wanted a great workout to make me sweat and get me TONED.  Insanity's intensity will allow you to burn fat and get toned.  I honestly didn't think I had much weight to lose and thought I was pretty fit and toned starting out, but this workout changed my body in ways I was not expecting.  In fact, I quit my gym!  (And I used to go to my gym 5+ times a week!)<br /><br />Pros:<br />- Excellent cardio workout<br />- Excellent strength and muscle toning workout<br />- Variety of DVDs in the package to choose from (you won't get bored)<br />- Don't have to drive (or pay for a gym membership)<br />- Time saving (most workouts are only 40 minutes)<br />- Package has two ""rest"" workouts for days when you do not feel up to it...(these are harder than most normal workouts!)<br />- Can complete in a very small space<br />- Can complete a 60 day program for maximum results or simply do the workouts when you have time<br />- No equipment necessary<br /><br />Cons: (Hard because I really believe this is the best workout DVD collection out there)<br />- Takes motivation to complete<br />- Extremely difficult (not best for beginners)<br />- Lots of plyometrics (jumping) that may cause injury without proper warmup<br /><br />In short, please believe me. This is the best workout I have EVER done.  I have tried Body by Jake, Jackie Warner, Jillian Michaels (all of the DVDs), and pretty much everything on Time Warner On Demand.  This is the real deal.  Do yourself a favor and try it.  You will not be sorry!"
B002QZ1RS6,A1PC8LAXJ5G51Q,A. Danysh,1/1,5.0,1285027200,2010-09-21 00:00:00,Great Workout,This workout is definitely everything it's hyped up to be...insanity.  My wife and I have been completing the workouts day by day and we're still hanging in there after 3 weeks.  I highly recommend this product if you're healthy enough and able to stretch properly before and after each workout.
B002QZ1RS6,A2TV85FPOSVJQI,Meedakin,2/2,5.0,1285113600,2010-09-22 00:00:00,Insanity is right,"I've been into fitness for most of my life, but this series really takes it to a new level.  If you're looking to get into shape before you buy it, my advice is to keep jumping in the air, running in place, and doing squat thrusts.  Then you'll be ready, but the first week will still hurt!  After that your muscles adjust, and you really do see improvement.  I recommend also buying a heart rate monitor so you can see your calorie burn.  Some people can burn 700 calories, I'm a smurf so I only burn 300 per session.  Reality check!"
B002QZ1RS6,ADEGKCX8FDM37,kiddie55,0/4,5.0,1285113600,2010-09-22 00:00:00,Insanity,"I really enjoyed this workout. I dont really follow the directions, but it def. spices up the workout rotine and works muscles I didnt realize needed working!"
B002QZ1RS6,A1FE268XNSLV6K,Tall Tee Lee,0/0,5.0,1285200000,2010-09-23 00:00:00,Great if you got good knees,"Great video, workouts are challanging and if you have bad knees you will be hurting, i do, i did it, i moved at my own pace, i still got good scores on my test. it works very well. the only problem i have is they dont give you enough recovery time. so your still sore as a dickens for a week and expcted to workout again the next day. but if you can handle it, stick with it, it will work. good luck. oh! and the video tells yo that if you have bad knees dont do it befor the excersises start."
B002QZ1RS6,A1S0ZKWMV29XRP,chocolate,0/2,4.0,1285459200,2010-09-26 00:00:00,insanity,"I love the work out, I haven't been through all the DVD's yet. One of the DVD's does seem to be scratched though, I continuously stops and waits a minute before restarting.  This is very annoying, but I do love the workout. It kicks my butt every time."
B002QZ1RS6,A12D8L4WXYW2GJ,Kumaran,2/2,5.0,1285545600,2010-09-27 00:00:00,One suggestion for potential buyers,The beach body site offers an option for $9.99 that if any of the dvd gets damaged they will replace that particular one. I am not sure if amazon offers that feature.
B002QZ1RS6,A3MFGWNOSJS8Q1,NEG,4/23,2.0,1285545600,2010-09-27 00:00:00,Insanity,This dvd selection and workout is not for everyone.  It is very hard and very fast paced.  Even some of the people demonstating the video could not complete the workout.  They focus on repetition as fast as possible.  This doesn't make sense to me because I have always been taught to focus on form so that you don't get hurt. There is no way to keep your form in these workouts.  Very expensive!
B002QZ1RS6,A1HALAGIB8SREE,C.G.S.,1/1,4.0,1285632000,2010-09-28 00:00:00,"Very Intense, Love it!!!!","Very intense, no nonsense 60-day workout program. Being a 2 time P90X graduate, I hate running and I wanted to lose some more body fat, thus I needed to do more cardio. Like P90X, Insanity fits my needs perfectly. I can do everything from home, on my own time and Shaun T keeps you motivated. I'm currently doing a P90X\Insanity hybrid, P90X 3 times a week and Insanity twice a week. My only complaint about Insanity is that the warmup part of it is kind of long, so much that it's necessary for me to stretch even before I do the warmup. Also, some of the routines in the DVD's are kind of repetitive. Program definitely is geared towards the more advanced exercise enthusiasts, though you can of course always modify. All in all, you will find that this is an exceptionally challenging, high intense cardio calorie burning program. You will sweat buckets and you will see results if you stick with it, just start out slow if necessary at first and take extra breaks."
B002QZ1RS6,A3OVY1RN145NIY,Jacob Stambaugh,10/10,5.0,1285718400,2010-09-29 00:00:00,A Good Workout for the Motivated,"This is an excellent workout, as long as you are motivated. Of course, that goes for any exercise! There is enough variation from day to day that it doesn't get too old, and by the time it DOEs (about the 4th week) the workout adds new videos anyways, and so everything changes.<br /><br />Pros: Can be done at home, with NO needed accessories (except maybe a pad or carpet for when doing ab exercises). They are relatively short, can be done any time throughout the day, and as long as one tries throughout the video, one will be tired at the end of it. I am only on week 4 as of now, and I can run circles around the ""3-weeks ago me"".<br />Also:<br /><br />1. With the videos, it is easy to start the workout before you can talk yourself out of it.<br /><br />2. You can also turn the music off, and play your own classical or country or whatever motivates you. Personally, I kept the music that they gave, as it  wasn't too bad.<br /><br />3.They also have a nutrition booklet, which I suppose is a pro if you use it. I am too lazy to spend the time figuring that all out, and figure I eat all right as it is.<br /><br />4. If you don't do the videos in order, or just plain skip one because you're too busy, the workout is built so that each day is (essentially) everything. While there are different focuses for each video, each workout will work all your muscles no matter what, so missing a day will not leave some muscles behind.<br /><br />Cons: The calendar that comes with the workout is a little confusing, as they don't label the videos correctly on a few days. But after a little process of elimination, that's easily solved.<br /><br />Also, for those of you with bad knees or feet, this is probably not the video for you. There is a lot of jumping and knee lifting.<br /><br />So: If you are the type of person who doesn't mind exercise, but wants to get in shape REALLY fast, I can recommend this video. I am currently getting ready for boot camp, and needed something that I could stick with easily (the do it from home part) but still push me to my limits. I feel confidant that by the time I leave, I will be ahead of many of my peers. I am not even at the halfway point and I can say this. For me, it was worth the 100 bucks--what you might spend on a gym that you only go to whenever you get around to it. However, if you are not in very good shape, going to the gym for a while or simply walking or running in the morning may be a good thing to do before starting this, as it...well...insane."
B002QZ1RS6,A2R6367Q43B4NJ,"Mark ""Mark""",23/26,3.0,1285891200,2010-10-01 00:00:00,Finished today,"First point...If you are deciding between P90x and this go for P90x. I've done p90x a few times with great results and this workout mixed with P90x is fun too. That's why i'm giving it 3 stars. I'm not going to give a 4 or 5 star rating just because the workouts kicked my butt. If you are looking for something different and liked P90x then make the call....if you don't like push ups and plyo you better keep on looking.<br /><br />I just finished the complete workout for the first time following the calendar exactly. The 2nd month workouts are hard and long...I really never felt like I recovered. By the end of each week in month 2 I was wasted. Always hungry and always tired. I was already in pretty good shape so could keep up but felt like the intensity was so high (in month 2) that by the end of the week I was suffering more than moving forward. I also gained weight and lost muscle mass in my arms and abs that I had gained in P90x. I did thicken up in my chest from the daily round of push ups and made some gains in my legs from the plyo.<br /><br />If you like push ups, jumping, and BB drills then this set is for you. Don't come back and review until you've done it all....not just the first couple of weeks (there easy)....Also if you have a busy schedule then it will be tough to do these workouts and work a 8-10 hour a day job....unless you get paid to eat and sleep."
B002QZ1RS6,A1MAKGYFY93A9J,Lovey6010,11/11,5.0,1286841600,2010-10-12 00:00:00,DIG DEEPER!,"If you throw up, you're doing it right. LOL. AMAZING program! 10 lbs in first 8 days! VERY intense! You'll laugh, you'll cry, you'll trim ur back side!"
B002QZ1RS6,A109TIAVYGNA91,MissAlx,4/4,5.0,1286928000,2010-10-13 00:00:00,love it!,"I'm officially obsessed! One of the best at home workouts out there. If you workout from home a lot like I do (the Firm, the Jillian, etc) then this is the next step for you when all of those DVDs are getting way too easy."
B002QZ1RS6,A19JZ79PJLFL21,"Paul D. Singleton ""Men's Minister - Hardcore ...",6/6,5.0,1287273600,2010-10-17 00:00:00,Amazing,"I started the program on Sept 20th and while I have not lost the weight I though I would, I've lost more inches then I could have imagined. Four inches in less than a month. If you are looking for a workout that will push your limits and leave you gasping for breath, but cause you to feel stronger, more alive, and more active, this is the one. Not good for you if you have never worked out, but if it's been a few years and you need a sharp kick in the rear, Shawn T will give it to you."
B002QZ1RS6,A2JZG3NM6BUVQQ,Wayne,7/39,1.0,1287532800,2010-10-20 00:00:00,No CD's!,"I just received my Insanity package (ordered through Amazon), opened it up and there are no CD's!!!!!!!!!!!!<br /><br />What a waste of time.  Obviously no quality control program for who packages this together.  Duh."
B002QZ1RS6,A12XQC7X7PSABR,cauzeone,0/2,5.0,1288051200,2010-10-26 00:00:00,Great,Showed up in the condition that the seller stated it was in. Could not be happier.
B002QZ1RS6,A177DQ9LXYA33N,Ginnie,0/0,5.0,1288396800,2010-10-30 00:00:00,Excellent,"Really enjoying this workout.  This is my first time to do a DVD workout, and I was worried I wouldn't get much out of it.  After 3 weeks, people are noticing a difference in how I look.  Just ran a half marathon, and due to my improved cardiovascular state, was able to take 5 minutes off my PR.  I wish I was better about following the diet plan, that would probably really drop the pounds.  But as it is, I am definitely more toned and have improved stamina.  Terrific!"
B002QZ1RS6,A31494DYNN4BGM,J. Fields,2/2,5.0,1288656000,2010-11-02 00:00:00,"Nice, Fast Pace With A Great Overall Plan","After completing P90X, I decided to try Insanity.  These two programs are probably by far the best DVD workout programs on the market.  The biggest difference I have noticed is that Insanity is done at a much faster pace.  There are breaks after every four or six workouts like in P90X, but the big difference is that Shaun T doesn't TALK for 15-30 seconds between each workout.  It's a non-stop thing, and you have to pick it up on the fly.  That might make for a short learning curve the first time through, but it also makes for a MUCH better cardiovascular workout than P90X.  I like the difference though.  Insanity is great for cutting weight and improving cardiovascular performance, while its sister product, P90X, can build a little muscle.<br /><br />This workout gets a 5 from me though.  It is well thought out with different techniques and a much more random schedule than P90X.  I wish I could write a review for both at once rather than compare them here, but I think most people wanting a review on Insanity would either be familiar with P90X or be comparing it to P90X before making a purchase.  I bought mine on eBay though - $70-80 over there for the full box with 13 DVDs, eating guide, and schedule/fit test tracker vs $140+ from Amazon right now."
B002QZ1RS6,AM9BLDHHFLZ4R,Ashleigh Holt,1/1,4.0,1288742400,2010-11-03 00:00:00,Great product,"This item was exactly as promised. Came in original packaging and included everything as promised, such as wall calendar and bonus dvds. We've been doing this workout for almost a month now and the results have been amazing!!<br />The shipping did take wayyy longer than expected which was somewhat disappointing because we wanted to get started asap. However, once it got here we've been very pleased (and sore!)"
B002QZ1RS6,A2CI63T2JAHFNH,ACoppock,0/0,5.0,1288828800,2010-11-04 00:00:00,Insanity,"Love this DVD series.  It's tough, but it keeps you engaged and really challenges you to work hard.  I really like the variety.  If you stick with it, it really gets you in shape!"
B002QZ1RS6,A5BA87JFP4IWV,marathon chic,0/0,5.0,1288828800,2010-11-04 00:00:00,totally insane!,"I couldn't be happier with this product! i have had such amazing results with it. i wish i would have known about this sooner! I'm almost done with my 60 days...one week left and i have lost 15 lbs and i don't even know how many inches total yet...but at least 3 pants sizes! my next purchase is going to be hip hop abs...i love Shaun T! all i can say is: ""order it! you won't regret it!"""
B002QZ1RS6,A3J23GW8FNISGJ,MichaelM,19/20,5.0,1289001600,2010-11-06 00:00:00,First program that worked for me,"I've struggled my whole life to find an exercise program that actually improved my fitness but at the same time improved how I looked. I've joined gyms but lost interest when I got bored. I've bought a few different exercise devices, including expensive cross trainers and bikes. None of them did much, even though I would stick with them for years. I think one big problem is that the time commitment was vague. I would go to the gym, but toward what goal? Losing inches? Losing weight? Gaining inches? Insanity is great because it is a commitment of 60 days. Then you either see results or don't.<br /><br />Insanity is the first program that has worked for me. I've lost fat and gained muscle.<br /><br />There are many great things about the program. Here are a few:<br /><br />The program includes a list of foods that are going to help you achieve your goals of looking better. The foods are on tiers, basically lists. Avocados, bananas and blueberries are tier 1, meaning really good for you. But there are one hundred more, including meats, carbs, etc. on tier 1. I've eaten more bananas in the past 40 days than in my whole life. Oh...and by the way, for the first time in my life I am drinking no soda-because the program is only 60 days, I told myself I was going to make this commitment. So just try to find foods and snacks that are on tier 1 or Tier 2. Tier 2, are foods that are good for you. Tier 3 are foods that are sort of neutral, and then tiers 4 and 5 are foods you should stay away from. Important is that it is all really simple, and that some things, like yogurt, are good for you if they are low fat, no sugar, etc. But are not if they have these things. Sweet potatoes are good. Regular potatoes not. It's a quick way to make sure you are eating the right stuff. If you eat junk, no amount of exercise is going to get you where you want to be.<br /><br />The program can be a lifetime commitment, but...it's really just sixty days. I'm at day 40 and I have seen really good, almost amazing results. So, instead of some vague, ""I'm going to go to the gym more"" promise. You commit to 60 days and do it. Tell your friends, family, work, whatever, that sorry...I can't do X thing today, I've got to work out. Or sure, I'll go on that trip, but I need an hour a day to do this routine.<br /><br />The program is on DVDs. No equipment is necessary besides maybe a carpeted floor. If you have a DVD player, or a computer, you're good to go. So if you travel, it's no problem. This was great for me. I've brought the DVDs on vacations, on work trips, etc.<br /><br />For the first 30 days, most of the routines are just over 30 minutes. Not bad. So exercise shower and all in less than an hour. After the first 30 days, the exercises get longer. But by then, you should be seeing results, and you will justify going longer.<br /><br />I won't go on, I know a lot of the other reviews say about the same thing. In a nutshell, Shaun and the Insanity crew have created a really good exercise program but one that also includes some great suggestions about how to manage your diet which is also key. I hope they are really successful with it."
B002QZ1RS6,A35ES4EJATV3WY,Elizabeth,1/1,5.0,1289433600,2010-11-11 00:00:00,So challenging even Shaun T has to take a break every now and then!!,I am finishing up my third week of this nine week workout program and I can already tell a major difference in the way my body feels. I'm definitely stronger and my cardiovascular strength has greatly improved. INSANITY is extremely challenging and you definitely know it is when Shaun T has to stop to take a break and the people working out in the background stop mid-exercise to catch their breath or get water....that never happens in workout videos! I am very happy with INSANITY so far! My goal is to complete the program in its entirety! Only 6.5 weeks to go.
B002QZ1RS6,A3162L2D3UVDQ9,Derrick Slaton,0/0,5.0,1289779200,2010-11-15 00:00:00,"Excellent, workout","This is an excellent workout, but I would not recommend it for beginners because I think they will get intimidated and quit the program."
B002QZ1RS6,A1RWVRZ9VRJP0H,Jennifer,1/1,4.0,1289952000,2010-11-17 00:00:00,Insane!,"I have done the P90X program before this, so I thought that the insanity workout would be easier for me...but boy was I wrong.  It really is intense and works out every muscle in your body.  I was also going to the gym 5 times a week, but even the fit test (which is their intro workout) was hard for me!<br /><br />One thing that I would say is better with the P90X program is that they have 3 different people showing examples of certain intensities.  So at first, you could follow the easier example then progress at your own pace, which is a lot safer and you get more accurate workouts because you perfect your form before you advance to higher intensities.  Right out of the gate with insanity, they drill you to go hard and fast. So, for the first week, my back was in bad shape because I was trying to match their intensity without focusing on how well I was performing each exercise.<br /><br />Needless to say, it is a great cardio workout.  If you are looking to lose weight and improve your cardio, this would be your product. I would suggest P90X for more strength training."
B002QZ1RS6,A1PDNL38JK8Q5X,K Mc,0/0,4.0,1289952000,2010-11-17 00:00:00,Good to get a hard workout in from my living room,"Not much beats the gym for a good all-around workout. weights, cardio, etc. but these DVDs are a great workout when i cannot get to the gym. now that i started them, i want to see the program through so i purposefully haven't been to the gym. i feel like i'm working out different muscle groups as well."
B002QZ1RS6,A4P6YQJ03RN8Z,Sharri38,2/2,5.0,1290038400,2010-11-18 00:00:00,Insanity Kicks Ass and Works.,"This Product is great if you have the desire and want to lose weight I would recommend that you buy this product. I have had this for about 3 months and I want to say that I lost about 10 inches and 23 pounds I am back to my ideal weight at 120 to 125 range. The mix of workouts such as strength conditioning, plyometrics, and stretching have got me into some good shape. Also I love the fact that they have an online support group where you can create a free profile. Again if you want to lose weight I would say try this but let me warn you you should have some kind of conditioning or it will be quite rough. I thought I was in decent shape and this training set took me to a whole new other level that I have never achieved."
B002QZ1RS6,A2PXDVKKE8TFZV,BAGS,1/1,3.0,1290038400,2010-11-18 00:00:00,"I enjoyed the workouts, but didn't enjoy the whole program","I enjoy doing some of these workouts. But there are too many of the same moves from one DVD to another. The workouts are too similar, and there isn't real reason why they had to make so many of the same type of workout, except to have enough DVDs to charge you an ""insane"" price. I had no real results from this program, no weight loss, no inch loss, some increase in cardio stamina but nothing to really justify all the hard work I was doing. I still do the workouts now and then, but I won't do the whole program again."
B002QZ1RS6,A72ONV52W5HFH,K. Vu,1/5,4.0,1290038400,2010-11-18 00:00:00,"Im no trainer, fit, nor skinny!","I was watching this imformercial one night, and got really pulled in!! I am this fat out of shape girl who wanted to realllllly lose weight. And i knew for sure, this will help you lose weight! but i forgot how unmotivated i am!<br /><br />So the next day, i ordered this dvd, recieved it.. and was super excited to finally lose weight.<br />OMG the exercises are insane!! i dont think i did some workout right because my stomach wasnt sore nor felt like it was worked out! feels like the first week was working out my legs and arms only! i was super sore but felt so GREAT. i was suprise how long i kept up with the program! i think about 2 weeks or so. normally id give up after 3 days. -_- but i did stop after the 2 weeks or so.. i just didnt really have that motivation to do the exercises and i didnt have room to do it!<br /><br />IF you are considering this dvd, make sure you are motivated to do this! have a buddy to do it with you !!<br />also make sure you def. have ROOM to do it! youll need lots of workout space!<br />AND YOU MUST HAVE WATER ON THE SIDE!! you are going to be breathing and out of breath and hot and sweaty like a pig and thirsty like a mother."
B002QZ1RS6,AVSFLQZL25W0C,Jen220,0/0,5.0,1290384000,2010-11-22 00:00:00,Great workout,I knew this workout was going to be tough before I bought it...and it is!  it's a really great workout especially for someone like me who is crunched for time! I have completed my first week and a half and already feel more energized!  Can't wait to see the results after the 60 days!  I read lots of positive reviews for this workout and liked the fact that you don't need any additional equipment at home.  I would recommend it 100%!
