productId,userId,profileName,helpfulness,score,time,date,summary,text
B002QZ1RS6,A2RKO2ZFPLQXWX,michaudra2,0/0,5.0,1304035200,2011-04-29 00:00:00,Awesome Program!,"I've always been pretty fit and work out about 5, sometimes 6 times a week.  I would often run 6 or 7 miles a day, etc.  I was getting bored with my work outs so I decided to try Insanity and I couldn't be more pleased.  Just on the first day I was sweating harder than I have a VERY long time.  It's very fun and fast paced. The work outs go by very quickly.<br /><br />It is HARD and very intense.  As he says in the video, make sure to go at your own pace.  The instructor himself as well as a lot of the participants in the back ground have to take breaks a lot because its so intense.<br /><br />Like people have said, if you have bad knees this probably isn't for you.  I find my knees to be a bit sore from all of the jumping we do in the videos.<br /><br />I would definitely reccomend this to anyone who is looking to get in shape/looking to vary their work outs."
B002QZ1RS6,A2OOBQ5MP9PV5Y,L. Bjarke,4/4,5.0,1304208000,2011-05-01 00:00:00,Kick-Butt Workout!,"This workout will kick your butt, but is not totally undo-able. We've just finished our recovery week and today will be starting month two(we're a little scared). My husband lost a good 10 pounds that first 4 weeks and we've both seen a lot of changes to our bodies - we're slimmer, firmer, our clothes fit better. If you're close to your goal weight already, don't expect to lose weight, at least not right off the bat,  but do expect the changes I previously mentioned. We've been following the meal plan and it does take some getting used to. At first, eating 5 meals a day feels like you're eating ALL THE TIME, but eventually you get used it and you get hungry every 3 hours. The meal plan really brings into focus how important it is to watch portion control and count your calories. Keeping the meal journals allows you to stay accountable and stay focused on your nutrition. Like I said, the workouts will kick your butt, but I don't feel like they're undo-able; even the people in the video (including Shaun T) have to stop and rest. There's a lot of plyo so be prepared for it; my knees were getting a little sore after week 4 but the recovery week helped and I don't feel the soreness anymore. Most recently I had been doing Jillian Michaels's Banish Fat, Boost Metabolism workout and I felt really prepared for Insanity - you do some of the same exercises in both. So if you want to do Insanity but feel like you're not quite ready for it, I would recommend doing Banish Fat, Boost Metabolism first, then jumping into Insanity. Shaun T is an excellent motivator and if you listen to him he'll keep you going, and in the end, you'll feel and look great."
B002QZ1RS6,A167ABU99FT4OC,Jonathan Bennett,5/5,5.0,1304294400,2011-05-02 00:00:00,"If you need to take your fitness to a new level, this really works","As a former fat guy who never wants to return to that state and a current health and gym nut, I'm a veteran of various workout programs. I've tried several home workout DVD's in my life and without exception hated them all. Insanity changed all that and honestly changed my life.<br /><br />I was already in great shape when I started Insanity. I could run ten miles with ease, held my own in strength, and spent 90 minutes in the gym six days a week. I picked Insanity because I wanted to take my fitness to a whole new level and get the perfect definition and tone that had always eluded me. I expected very little. I was insanely wrong.<br /><br />When I first started doing Insanity, it kicked my butt, then for good measure kicked it some more. Insanity is interval training, which means doing short intervals of intense activity followed by a short break. It's very tough. These aren't the wimpy exercises you learned in gym class. They are intense resistance moves that have even the fitness models (and occasionally Shaun T, the developer and host) on the ground and sucking air.<br /><br />After the first couple of days, I could barely walk I was so sore, let alone squat down. However, I pushed through and the soreness went away. Each day of Insanity remained tough because the workouts exhaust the muscles, but they were always do-able. Regardless, you can always take a rest break and then get back to working out.<br /><br />Best of all, I began to see incredible results very quickly. I could see definition in new areas, including those elusive abs after a week. After two weeks, my wife saw me with my shirt off and told me it was the best she'd ever seen my body. And, keep in mind, I'd spent tons of time in the gym previously. My body is truly the most toned and fit it's ever been. For the first time in my life, I'm really ready for the beach.<br /><br />I must add, however, that I don't follow the Insanity ""plan."" My wife does and has also seen great results. I do Insanity and supplement it with running, hiking, sports, the gym, and sometimes, even more Insanity. My transformation has been so amazing that, yes, I sometimes rewind and re-do parts of the DVDs. I don't follow the nutrition plan either, but it looks solid. I just eat healthily and always get enough protein, especially after working out.<br /><br />I want to say it again: this program is tough; kick your butt, suck air on the floor type tough. I had to clean the rug near my TV because it has so much of my sweat and my wife's. If you're a beginner, this program isn't for you. The warning to consult your doctor isn't just a formality here. Insanity is geared for people of an intermediate to advanced fitness level.<br /><br />Finally, Insanity will work if you do it. It's hard as all get out and many will quit. But, if you stick it out, you'll see results. It would be impossible not to. I started out a huge skeptic, but am now an Insanity devotee. Now I can't wait to finish it up and move on to Asylum. Oh, and to hit the beach this summer."
B002QZ1RS6,A1CPJN2AR8EX3H,Philip Smith,4/5,5.0,1304294400,2011-05-02 00:00:00,Amazing results,This program can help you be in the best shape of your life.  I am at high school weight after being out 30 yrs.
B002QZ1RS6,A2GS0ISGQNGUPI,jtm3,11/11,4.0,1304294400,2011-05-02 00:00:00,The Insanity of INSANITY!!!,"I just finished the first 30 days of the 60 day work out, and thus far, I've been largely successful.  I was skeptical especially given most reviews, including those from the product owners themselves, basically stated this product was only for those already in decent shap.  Some even said that if you were signficantly overweight, which I am, DO NOT ATTEMPT, go with something much lighter.  But for some reason the product more than any others ""spoke"" to me as I read the reviews, descriptions, and even the infomercial.  So guess what... I Survived, and have already seen substancial results, I'm down 12 pounds, look leaner, and I feel better.  Everything I have read tells me Month 2 is going to be ridiculous, as the intensity increases even more (which I did not think was possible), so perhaps I should not count my chickens yet until I get into it, but as I have come this far, only a major injury is going to stop me!"
B002QZ1RS6,A3CGZ2UDH9BEL8,"Ashleigh Ann Hicks ""ash""",1/2,5.0,1304467200,2011-05-04 00:00:00,KICKS MY A#$!!,Sean T kicks my butt!  Love it and love the fact I can work out in my own house without anything but these dvds.
B002QZ1RS6,A1B0GU4YB8XFBQ,Kimberly,0/5,3.0,1304467200,2011-05-04 00:00:00,"Great Product, but delivered in poor condition","Product was advertised as ""Used - Like New,"" however, packaging was in poor condition.  Not all literature was included per the description.  The book containing the DVD's was in poor condition with several sections so damaged that they will not hold the DVD in place.  There seem to be a couple of DVD's missing, as well.  The workout that the Insanity provides is great. However, if I had known that I would be paying near full price for a product in very poor condition, I would have ordered it from another distributer.  In other words, I recommend Insanity, but not this particular distributer."
B002QZ1RS6,A202RI4GNEIMUZ,A A Ade,1/2,5.0,1304640000,2011-05-06 00:00:00,True workout without a gym!!!,"I almost did not purchase this item because of the negative reviews, but I was comfortable with ordering through amazon. I am grateful that my DVDs work, and I can follow at my onwn pace. Although I can be considered moderately active, I have seen the greatest improvements in my energy level since completing physical therapy for ACL reconstruction four years ago. Some of the exercises can be hard on the knee, but I watch the whole exercise session DVD before I participate. This allows me to keep track of where I need to modify performance. This is a great product."
B002QZ1RS6,A3J0UYZU6JGZG1,G. Fadie,2/3,4.0,1304726400,2011-05-07 00:00:00,Game Changer but not a Life Chnger,"Like some other reviewers I had done P90x and wanted something to keep me in shape while I took a break from it. This is an awesome program that works you to the point of exhaustion every time. After a couple weeks your aerobic base is through the roof you feel like your heart rate can stay in the zone for longer and longer. And your recovery time is shorter.<br /><br />But despite all its benefits I think it is only good for an interim workout to whip you into shape rather than something you can continue to use over and over again. It's very intense and it doesn't let up and I just wonder if anyone could keep that kind of routine up over an extended period of time.<br /><br />By comparison, P90x is more of a long term life changer. It is methodical and evenly paced. You work muscles which burn fat and you work at a pace that keeps your heart rate and breathing up. With Insanity you're constantly sucking air like you've just sprinted a mile. It's as much mental as physical because you have to constantly make yourself keep going. The difference between the two programs is like the parable of the father and son bull looking over the herd of cows in the valley below them. The son says to the father ""Hey dad, let's run down there and f*** one of those cows!"" And the dad says ""No son, let's walk down...and f*** 'em all.""<br /><br />That being said, Insanity has improved me in many ways that makes P90x better. It helped my balance, stretching, endurance (of course) and my ""attack"" (if that makes sense). For example in P90x warm ups I know to lift my knees better and why it's important to do that.<br /><br />So my recommendation is to buy this program but don't think of it as the end all be all of workouts. It is an excellent compliment to P90x or any other weight training program. And you will learn a lot about warming up, stretching, balance, endurance and yourself."
B002QZ1RS6,APNEF8OWI7SOW,Anonymous,1/2,5.0,1304899200,2011-05-09 00:00:00,Great workout,"I'm 19<br />5'7""<br />145 lbs<br /><br />I haven't always been in great shape but I have been for the past few years due to joining the Marine Corps. I lifted weights for a while to bulk and was looking for something to cut. This workout is great and I highly recommend it to people looking for a challenge. The workout is intense but I wouldn't recommend it for beginners or individuals with bad joints or back problems. The routine is fast-paced, challenging, and exhausting!<br /><br />Good Luck,<br />Semper Fi"
B002QZ1RS6,A4T7UA7WTIZF8,Happy Buyer!!!,1/2,5.0,1304899200,2011-05-09 00:00:00,THANKS!!!,"Thank You so much!!!<br />You saved me a lot of money!!<br />Even though I bought it used, it looked like new!!!<br />Thank you Amazon!!!"
B002QZ1RS6,A13MCQG6PEK4RD,Namjahn,2/4,5.0,1304899200,2011-05-09 00:00:00,Best $120 spent. Getting back to my old self.,"I have always been very active. Athletic but not an athlete. Typical surf, skate, run, etc. I'm a smaller build at 5'5"" 135lbs. I always ran a 9:30 mile and half and always took it for granted until I got stationed here in Montana. It's below freezing here 9 months of the year and it is extremely hard to stay motivated. The only thing I really do is some hiking and snowboarding, both of which do nothing for my cardio. I just turned 25 and my last fit test I couldn't break 11 minutes on my mile and a half. Ridiculous, never in a million years would I have thought I would get so out of shape. Albeit I did break my femur in a snowboarding accident which took me out of commission for a few months. But it definitely put me into a sedentary lifestyle.<br /><br />Insanity is a lot like TimeLife. TimeLife is nothing groundbreaking, they simply collect a bunch of your favorite songs and put it into one collection. Insanity is a lot like that. None of the workouts are really new to me, but Shaun T puts them together in a way that is fun and effective. It has been a great motivator. Essentially, if you do any form of exercise at the level Shaun T pushes for 60 days you will get results. I have never eaten healthy but have strictly followed their diet advice and it does make all the difference. I do my own recipes based on their recommended ingredients. Minus cottage cheese. Can't stand it.<br /><br />I have to say my leg strength, core and stamina are the things I have seen the most significant improvement in.<br /><br />I'm naturally pretty lazy and have never liked going to the gym, especially when there's always a foot of snow outside. This literally is the best way to get in shape without purchasing anything but the DVDs. And maybe a heart monitor.<br /><br />Overall, a very practical and effective workout program."
B002QZ1RS6,A35VY1PRC636HH,Eddie Alvarez,0/0,5.0,1304985600,2011-05-10 00:00:00,Crazy workouts BUT effective!!!,"Insanity is the word for this home workout program!!Get ready to be sore But it's very effective,just go at your own pace in the beginning and little by little you'll gain strengh and stamina. Very addictive once you have the groove of it. Grab this IF you want to scorch the FAT AWAY. Eat clean as possible and you will look good by the end!!! Highly recommend this ONLY for the one who IS SERIOUS ABOUT CHANGING THE THEIR HEALTH!!!! Grab this!!!!"
B002QZ1RS6,A1FE35JDYTJP5N,Joe Crump,0/1,5.0,1304985600,2011-05-10 00:00:00,Possibly the best purchase I've made,"The infomercial really grabbed me. After researching to verify it was legit, I purchased this through Amazon. I even used the 1-day shipping since I was anxious to get started. The fit-test demonstrated coldly that I was out of shape. But even after only a week, I could start telling some results.<br /><br />In fact, I don't see how it's possible NOT to see results with this program if you follow it.<br /><br />Tips:<br />- Buy a heart rate monitor, you'll learn quickly you need it and Shaun T will keep telling you to check your heart rate. You want to make sure it's not too high.<br />- Figure out your pace, which most likely is not the same as the cast. If you can keep a high heart rate (high but safe) and make it to the breaks, then you are doing great. 180 heart-rate is a reasonable cut-off point.<br />- Don't be afraid to pause. Shaun T reminds you in some DVDs this is interval training so 'make sure you recovery' before continuing so you are giving intensity.<br />- Buy a food scale so you're measuring accurate portions<br />- Do a 5-meal rehearsal day before starting if you're not used to eating 5 times a day. You need to plan out in advance what you'll be eating and how you'll manage that."
B002QZ1RS6,A39QL4JLWMYXXB,Explorer7,3/3,4.0,1305072000,2011-05-11 00:00:00,Insanity is Insane!,I'm pleased with the product. I was eager to start but I took time to read the materials first; they were simple and easy to understand. The TV commericals are a true depiction of the program. Now I'm in week 4. It's hard but Shaun T keeps you motivated throughout the routine. I sweat a lot and I feel great after each session!
B002QZ1RS6,A1HJ54YAHEU90Y,HunnyJ,2/2,5.0,1305072000,2011-05-11 00:00:00,Works if you stick with it and eat sensibly,"So, as with all workout videos, I was skeptical - and after reading all the reviews, I was still skeptical.  I have a 1-year-old and was anxious to lose the extra baby weight (about 10 pounds) and get back into pre-preg shape (I am relatively athletic and hadn't felt so in like 2 years).  My husband and I started the program and signed up for myfitnesspal for the 'diet' portion (downloaded to our iphone/itouch) ... we have 2 days left of the program and I am thrilled/sad ... thrilled to see the results (back to pre-preg weight and toned! was 5'9"" 151lbs now 140lbs ... hubby 6'1"" 187lbs down from 218lbs)and sad that it is over - though I think we may start it again to see if it is any easier ... so it works and we can see the results in our before/after pictures and in our general level of fitness. We set up our basement with a tv and floormat and a pack-and-play for the days when we couldn't get up early enough to fit in the workout before the baby got up. I think eating the right calorie count is important ... we didn't really follow the diet plan with this video but def. changed our eating habits to be healthier. As far as knee pain (several others comment on this) - when we first started I def. felt pain in my knees and was suprised since i have played soccer since forever and never had issues ... but i was weraring running sneakers while working out and found out through some research that it could be my footwear bothering my knees ... I got a pair of crosstrainers after week one and tahdah! no more knee pain ... just go for it!"
B002QZ1RS6,A25SL7IOQPI5V4,John Mottola,3/4,4.0,1305072000,2011-05-11 00:00:00,oh my god!,"i just got mine in the mail today and couldn't wait to get started. i just now completed the fit test and let me say that everything i read is true. i haven't even started the actual workouts yet and i'm drenched and exhausted from only 30 minutes of work! and i am by no means out of shape. i'm 35, and i've been exercising for 15 years. i've done every kind of cardio you can think of: step, slide, boot camp, kickboxing, circuit, spin, yoga, you name it. if the fit test was hard, i can't imagine how difficult the actual workouts are going to be, but i am up for the challenge and i will definitely report back my results."
B002QZ1RS6,A1WCO6WMRB0CTK,"J. V. Hennburg ""The Straight Stuff""",2/3,4.0,1305072000,2011-05-11 00:00:00,"Great, but don't expect to look like him","Right. I have this workout, I have done it for nearly all 2 months now, and am very happy with it. The following are merely concerns that should be considered by others contemplating this as a means of fitness.<br /><br />First, if you have weak knees, try something else. This program involves a LOT of jumping.<br /><br />Second, if you wish or require a steady (no stops) program, this might not be what you are looking for. That could definitely have been one of the features here. As is, Shaun T. stops between exercises to show the viewers how to do the following one. That makes sense, right? Sure, the first time you see it. When you have already been doing the program for weeks, however, you know how to do them. All he would need to do was say ""Okay, Ski Abs [one of the exercises], everybody. Go!"" If you had briefly forgotten what ""Ski Abs"" was, you could look at the screen and see him and the whole group doing them. You could keep going, and that would take the intensity level to another level. It could be an option for ""version II"" of this. As is, to maintain the intensity level while doing this program I am running in place waiting for him to get going again while he is explaining an exercise I already know perfectly well.<br /><br />Third, and most importantly, this program is not likely to get you to look like the gentleman on the cover. There are folks out there with that incredible genetic code (e.g., Herschel Walker, former pro football player, built like a statue and won the Heisman Trophy in college by doing no upper body training except pushups), but not many. This program will shape you, definitely, but it will not get you to look like the exercise coordinator or his participants onscreen, all of whom look like bathing suit models. To get that - to get ripped - you are going to have to lift weights too. The abdominal workout here is not that intense, it just isn't. Unless you have that gift-from-God genetic code you will get no six-pack from doing it. You will need to do the other exercises body-sculpted people do, and LOTS more of them than displayed here (20 minutes?? Forget it!).<br /><br />All in all, however, this is a great product. I have survived it, I have enjoyed it, and will keep doing it. If you are thinking about getting it, GET it! And Dig Deeper..."
B002QZ1RS6,A33IMLGPYHIRIE,Resarans,4/16,4.0,1305072000,2011-05-11 00:00:00,The Problems with Insanity,"First, Insanity is not the ""most extreme"" or ""most difficult"" program out there. The program reminded me of my experience in JROTC Raiders in High School. This does not mean the program is worthless, or even average. It is very good, and will certainly improve your fitness, no matter what level you're at. The line ""Shaun T's brand-new program is the most extreme, most difficult, and most rewarding workout you will EVER try"" is just for selling points. Second, consult a doctor before you try this program. It is not for people with fairly weak joints. I'm in excellent shape, but I have to stop regularly to give my ankle or shin a break. Having the right shoes isn't a way to get out of this problem. The shoes I have are almost brand new, and were fitted based on the unique way I walk. In short, if you're not physically able to endure this program, without joint or back pain, then find something else. Third, Shaun T isn't there to coach YOU personally. He cannot see you or adjust his workouts to your personal needs. If you fall down, throw up, or something blows out, the recording will simply say something like, ""Let's go, Let's go!"" or ""Alright, let's pick it up."" In short if you want to have an extreme workout experience, and lose weight, gain weight, or improve in fitness in a short amount of time, get a personal trainer who you can trust. It may be more expensive, but it will help with YOUR needs much better than any recorded program ever could. Thank you for reading this, and good luck with your training."
B002QZ1RS6,A16L5UPFOMQ3CQ,"Jeremy R. Smith ""JSmithNickell""",3/3,5.0,1305158400,2011-05-12 00:00:00,Insanity was the reason I became a BeachBody Coach!,"Having done P90X before, I quickly realized Insanity was NOT for the weak minded or for the lazy. These Insanity workouts are for the physically ready and the mentally strong...no weights necessary, just a willing attitude. Geared towards the fit work out enthusiast, but can be modified to work your way up into keeping up with the Insanity crew. In less than 10 days of working out I started noticing hints of ""6-pack"" abs and wanted to keep pushing myself. The results alone were motivation enough for me to keep working out and become a Team Beachbody Coach (beachbodycoach.com/JSmithNickell). Now, I'm helping and motivating others through this intense workout. You CAN do this too!"
B002QZ1RS6,A1NNTS4NUTRT2Q,Airforce Girl,2/2,5.0,1305331200,2011-05-14 00:00:00,Lost 2 Pant Sizes!,"I tried doing p90x but found it boring and couldn't stick with it.  I did like the p90x plyo video though so that's how I found Insanity.  Omg I loved it!  The first month isn't even the insane part, it's just gearing you up for the truly insane 2nd month!<br /><br />I only lost 3 lbs but I went from a size 12 to a size 8 in jeans and from a large to a small in t-shirts.  I'm more fit after doing Insanity than I was when I was in the military and fresh from boot camp.  I wish Insanity had existed when I enlisted as this would be a great program to use before going to basic training!"
B002QZ1RS6,AYMVUW6GMY8WD,DELOACH,0/1,5.0,1305417600,2011-05-15 00:00:00,Intense videos! The hardest DVD's on the market period!,"This is some intense workouts! The remote control is your best friend, just remember that when you are out of breath!"
B002QZ1RS6,A1EWNV0T2UESS7,Xman Indy,0/0,5.0,1305504000,2011-05-16 00:00:00,Intense and portable.,"I started the workout one week ago. I am pretty busy and needed a workout that I could do anywhere. With this workout there are no weights, a lot of cardio, and great results. With diet and the program I am already seeing results in one week. Shawn T is really encouraging and pushes you like a personal trainer. I also like the fact that the DVD's can be used anywhere, from home to hotel rooms. All you need is workout gear, shoes, a DVD player (or Computer) and a towel to wipe off the sweat (because you will be sweating). It is intimidating at first, but well worth it if you are willing to work."
B002QZ1RS6,A2Q83G9635JE5I,chokipokilo,1/3,3.0,1305504000,2011-05-16 00:00:00,Depends on your goals,"Long story short, you can get a more effective cardio workout with more traditional burst interval training in a much shorter time.  You can get stronger and more toned, quicker, with weight training.  But you can't do both simultaneously.  If you have trouble motivating yourself, have a limited schedule, and care more about getting toned than strong, this workout is probably fantastic.  I, however, was disappointed."
B002QZ1RS6,A3EFRU7QLUMKRV,kmarie,3/13,2.0,1305504000,2011-05-16 00:00:00,messed up dvd's!!,"So far I have loved Insanity....but would be nice if I could use all of the discs. 3 of the 13 don't work, very disappointing especially after paying so much for it. My advice-buy from BeachBody.com!!! not some random seller."
B002QZ1RS6,A1WN9WEGSTIVPS,Alerit04,1/1,5.0,1305676800,2011-05-18 00:00:00,Insanely good!!!,"I wasn't consistently working out before, but after I got Insanity I can't stop!!! It's really hard at first and super intense, but once you get into the routine you WANT to keep going. I've been doing it for three weeks and I feel great and I'm starting to see my body change. If you don't follow the meal plan, at least eat healthy and stay away from junk food and sweets. That should do it. I'm pretty excited to see the results!!!"
B002QZ1RS6,A6HYRBBSPCUZI,"momforever ""Mom of three""",29/30,5.0,1305763200,2011-05-19 00:00:00,Hardest workout that improved my running,"First, let me say that I have all the Jillian Michaels workouts, including her latest Ripped in 30, and I have Cathy Fredrich workouts including HITT, and run 3-4 miles a day, have P90X, have Chaleen Extreme, and Turbo Jam.  I really like to workout at home.  I have to say, in terms of cardiovascular endurance, muscular endurance and speed training, this is THE hardest workout I have ever done.  I have been on Insanity for about 3 weeks now, and I am just now able to get through one of the workouts, which is only 38 minutes.<br /><br />The best part of this is that I am able to see my stomach muscles after 3 kids that I have not seen in 10 years.  In addition, my running, especially going uphill, is hardly a workout anymore.  I use to run with my dog, who I could not keep up with (he's a young lab) to now me having to pull and encourage him to keep going faster and keep up with me.  I can easily run 5-6 miles, at a 9 minute pace and feel like I hardly break a sweat.<br /><br />I am 41 years old and feel like I am in the best shape of my life.  Even though this is not a muscular building exercise, I have lost so much fat that I can clearly see ab muscles, shoulder and tricep muscles, back muscles, hamstring muscles.  While this is hard and even the people in the video take breaks, for me, working out is not really working out unless it is effective in fat loss and strength and endurance building.  It is worth the 40 minutes of panting!"
B002QZ1RS6,ADF950SAOSKV2,D,0/2,5.0,1305763200,2011-05-19 00:00:00,Intense!,I was skeptical about working out in front of the T.V.  After the first week of workouts I realize that I get a better workout from doing plyometric exercises than I ever got from the gym.  Insanity is intense!
B002QZ1RS6,A2F0JEE2VPFNR1,Shelly,8/21,2.0,1305763200,2011-05-19 00:00:00,Buyer Beware when purchasing  DVD's from Franklin Supermart,"Franklin Supermart (seller profile)Shirley Co,  in Alhambra,CANADA, make me so unhappy.<br /><br />I ordered Shaun T, Insanity the Ulitmate Cardio Workout & Fitness DVD Program and some of the DVD's I couldn't play on my DVD player here in the United States because the disc said ""Area Limitation"".<br />So now I have to resend those DVD's at my cost back to them (Shirly Co in Alhambra CA) to do whatever they need to do.<br />When I emailed the seller (Franklin Supermart) and asked what the term ""Area Limitation"" meant, there was no explanation, instead I was told in the email to send the DVD's back to them. on my dime."
B002QZ1RS6,A11AM35BX7UBKE,Carlie M Fieseler,2/2,5.0,1305936000,2011-05-21 00:00:00,The Title doesn't Lie,"If you are ready for a workout that will kick your butt but doesn't take that much time, this is for you. I know I sound like an advertisement. I won't lie, it is very hard and super high intensity, but it also works and takes less than an hour. The first few days I hurt so bad I could barely walk, but I'm at the end of week one and I already feel better. I'll update, to show progress and that this workout really does its job."
B002QZ1RS6,A1J8J3MBPVJKRM,"K. Salau ""{Pop Culture Socialite}""",45/46,5.0,1306108800,2011-05-23 00:00:00,Insanity = Insane Results,"Let me just start with the results--In 60 days I lost 28lbs and 27.25 inches from all over my body including almost 6 inches from my waist! And this was without sticking the the diet portion. Isn't that Insane!?!<br /><br />If you think, ""I'm fairly in shape, how hard could this be?""  Pretty d*mn hard! My 16 year old athlete brother who started with me quit after a day, saying it was too hard. I was SO out of shape and this just proceeded to kick my butt. It was the hardest workout I've ever done! It's a combination of sports drill circuit training that will leave you SOAKED every day. I was sweating as much on day 60 as day 1. It never gets easier, you just get stronger!! No weights, just you pushing your body to it's limits 6 days a week. I NEVER skipped a day; as hard as it was, I made the commitment and never missed a workout, even if it required me working out at 2 a.m.!! It was the only fitness program I've ever stuck to. I can fit clothes I haven't been able fit since 2008!  I've had this cute pair of designer jeans, tags still attached that I could never fit that I tried on and can finally button! I feel like so much more of a women now that I've gotten some semblance of a shape back!<br /><br />I can't wait to get my Insanity T-shirt because I definitely earned it!! Shaun T and the crew is the great, BTW!! Come on y'all let's GOOOOOO!!!!<br /><br />TIPS:<br />-Drinking 64oz + water a day is very necessary because you sweat SO much! If you don't drink a lot of water you will be dehydrated<br />-It's harder to do this workout on carpet, but also be careful with ceramic tile because your sweat makes the floor super slippery...Seriously, that's how much you sweat, you may slip on your own sweat!!!<br />-Ladies--a good sports bra is really important (maybe two!) because the jumping is so intense!<br />-You need something for recovery because you are pushed to your limits but I didn't buy the recovery formula from Beachbody, I used chocolate milk (Instant breakfast or Ovaltine); it's what athlete's use.<br />-Sometimes to switch it up, I used the No Music option and played my iPod instead, my favorite party songs helped me push harder<br />-Only do YOUR MAX, I promise I still barely make it through the warm-up yet even with all the breaks and resting, I still managed to lose a ton of weight<br /><br />You can do it, dig deeper! Insanity works for you if you work for it. Round 2 here I come!"
B002QZ1RS6,A1VIVHHCTKDL5U,J,31/74,1.0,1306195200,2011-05-24 00:00:00,The Most Boring Workout EVER!,"The workouts are hard.  Very hard.  But they are also seriously boring!! You repeat the same 5 exercises over and over and over (and I will spare you how many times you repeat the same thing), but at slightly different speeds.  It didn't keep my interest at all.  I got bored long before I got tired.  After 20 days, I shipped mine back.  It was not worth the money or the time to put the disc into the DVD player.  Waste of $25+ for shipping and handling."
B002QZ1RS6,A3D4P0AGYUQV11,IrishOne,3/3,5.0,1306454400,2011-05-27 00:00:00,INSANITY....is no exaggeration,"Tired of purchasing LAME workout videos?  Me too.  Insanity was my last hope.  I typically bypass infomercials, but I was intrigued by Shaun T and his workout philosophy.  I've had the videos for about two weeks and I am 100% satisfied.  I would highly recommend the workout series to anyone/everyone, however use caution because it is insane.  Sounds cheesy, but you'll be saying it too.  I'm hooked!  Thanks Shaun T.!"
B002QZ1RS6,A23SJFLPHP77PE,Pam Atkinson,1/1,5.0,1306713600,2011-05-30 00:00:00,Two weeks into the Insanity Program,"We are now just beginning our third week and can say this program is everything it is cracked up to be.  It is truly insane!!  It is a complete package with DVDs covering each session along with the calendar showing what program to do on each day.  A complete eating plan which is realistic and easy to follow is included.<br /><br />Shaun T is an excellent motivator, he keeps you moving and digging deeper to complete the program. He demonstrates the exercises and shows the correct form for each.  This program is not for those who make excuses.  But if you like to push you body and work hard this is for you and will take you to a new fitness level.<br /><br />Although we feel it will take us more than the 2 months to get the Shaun T body. We feel this is an excellent program and worth the money.  It allows us to work out indoors as our weather is cold and rainy, although by the end of the workout the windows are open!"
B002QZ1RS6,A3A12PAB7LKUMJ,blockparty50,28/31,3.0,1306713600,2011-05-30 00:00:00,If you're already in good shape review.,"Male 6'10- 250lbs<br /><br />Lets me start of by my saying that I'm a lifelong athlete and I played basketball in Michigan about 7 years ago. I'm very active and in good shape. I wanted something that will challenge me again, so I got the set. I sure am challenged and it kicks my butt. This is a review for those people that are already in good shape. If you do it right, you will always be sore and wasted. Wife and I made this a together thing and we are currently on the recovery week. My wife wanted to drop about 5-10lbs and maybe get some toning, definition,better flexibility and overall better health, but so far no weight loss. This will for sure get you in top stamina shape; make your body harder and your quads much bigger. Most of the moves are quad dominate and there is no way around it. You will gain muscle and maybe burn some fat, so you might not see a huge drop on the scale. This is off course not a case for everyone and you might experience a much more significant weight/fat loss if you're 20lbs or more overweight .If that's the case, it would be impossible not to drop weight with this program. For those people that are already in shape it will be hard for you to drop the last 5 lbs because like I said, you will build muscle in your legs and you might lose muscle mass in your upper body. Also, if you are trying to burn fat from your stomach remember that this will be that last area where you will see a difference.  Your body will burn fat from different places first and then refer to the mid section.  Overall this is a very hard program and if you're already in some kind of shape you will get benefits of better stamina, better circulation, stronger core, flexibility, but not a sure fat loss.<br /><br />I'm giving this 3 stars based on the difficultly of the program and the little fat lost. Pushing so hard and devoting so much time and energy should produce much quicker fat loss and not muscle mass in your legs. There are just too many moves that include jumping. Women don't want to have big thighs and this will sure make your legs bigger. I personally don't care, but you might. I hope after we finish the second month my wife will see that her hard work will show better results."
B002QZ1RS6,A28H6GFAYKYIHX,Rach,0/4,4.0,1306972800,2011-06-02 00:00:00,"Great, but one problem.","Insanity came new to me.. packaged in original wrapping. Everything was in good shape, except one of the DVDs skips... not sure if this is the manufacturer's issue or the seller's. Overall, I would buy from this seller again!"
B002QZ1RS6,A213OFDZUN0TMM,LuvsZappaFan,1/1,5.0,1307491200,2011-06-08 00:00:00,Best Workout Ever!,"Sean T is an awesome, motivational, fitness instructor.  This workout will change your body if you stick to it.  I am training for a marathon and am on my second 60-day workout with Insanity and I would recommend it to anyone who really wants to change their body and get stronger.  The people in this series are really working out, and hard.  This is no workout for sissies."
B002QZ1RS6,AO6SS1GYVRDYP,Val,2/2,4.0,1307577600,2011-06-09 00:00:00,increased cardio performance,"I bought this DVD two months ago and can tell a huge difference in my body especially in my legs and stomach. This is more of a cardio workout but you should see some definition in your arms, legs and a smaller stomach. I think this will be a perfect workout before you start P90X. I had torn my ACL about 10 years ago and when I first started this exercise regiment,I used a knee strap on both my knees because of the reviews of this being hard on your knees and joints. Thus far, I havent had any injuries or pain in my knees from doing this workout but was very sore all over when I first started. I'm 39 mom of a two year old and was a light/moderate exerciser before I began. I've lost 10 pounds and most of the time, eat healthy. I don't get as tired chasing my 2 year old around like I use to and you do not have to keep up with the people in the video, just keep moving and take small breaks, you dont have to complete every set just do your best. The best thing about doing this is that people noticed I've lost weight and even though I dread doing it, I feel great after completing it. There is a lot of the same movements but still very challenging."
